state,district,subdistrict,village
karnataka,raichur,lingsugur,bandebhavi
karnataka,raichur,lingsugur,hosagudda
karnataka,raichur,lingsugur,benchaldoddi
karnataka,raichur,lingsugur,chikaldoddi
karnataka,raichur,lingsugur,gurgunta
karnataka,raichur,lingsugur,paramapur
karnataka,raichur,lingsugur,devar-bhupur
karnataka,raichur,lingsugur,yaradona
karnataka,raichur,lingsugur,phoolabhavi
karnataka,raichur,lingsugur,honnahalli
karnataka,raichur,lingsugur,gudadanhal
karnataka,raichur,lingsugur,medinapur
karnataka,raichur,lingsugur,kotha
karnataka,raichur,lingsugur,goudur
karnataka,raichur,lingsugur,machanur
karnataka,raichur,lingsugur,yalaghatta
karnataka,raichur,lingsugur,kaddona
karnataka,raichur,lingsugur,tawag
karnataka,raichur,lingsugur,roudala banda
karnataka,raichur,lingsugur,hosur
karnataka,raichur,lingsugur,anwari
karnataka,raichur,lingsugur,hire nagnur
karnataka,raichur,lingsugur,chikka nagnur
karnataka,raichur,lingsugur,veerapur
karnataka,raichur,lingsugur,nilogal
karnataka,raichur,lingsugur,chukanahatti
karnataka,raichur,lingsugur,gejjelagatta
karnataka,raichur,lingsugur,hire hesarur
karnataka,raichur,lingsugur,chick-hesarur
karnataka,raichur,lingsugur,kadadarahal
karnataka,raichur,lingsugur,teribhavi
karnataka,raichur,lingsugur,gudihal
karnataka,raichur,lingsugur,mattur
karnataka,raichur,lingsugur,kunikellur
karnataka,raichur,lingsugur,mittikellur
karnataka,raichur,lingsugur,sante-kellur
karnataka,raichur,lingsugur,muslikarlkunti
karnataka,raichur,lingsugur,bendarkarlkunti
karnataka,raichur,lingsugur,ankusadoddi
karnataka,raichur,lingsugur,mudwal
karnataka,raichur,lingsugur,katagal
karnataka,raichur,lingsugur,uskihal
karnataka,raichur,lingsugur,nagalapur(d)
karnataka,raichur,lingsugur,dabbermadu
karnataka,raichur,lingsugur,maraldinni
karnataka,raichur,lingsugur,mudaldinni
karnataka,raichur,lingsugur,sultanpur
karnataka,raichur,lingsugur,jakker-madu
karnataka,raichur,lingsugur,vyasa nandihal
karnataka,raichur,lingsugur,kannal
karnataka,raichur,lingsugur,timmapur
karnataka,raichur,lingsugur,tirthabhavi
karnataka,raichur,lingsugur,dignaikanbhavi
karnataka,raichur,lingsugur,nirlooti
karnataka,raichur,lingsugur,advibhavi(maski)
karnataka,raichur,lingsugur,benkanhal
karnataka,raichur,lingsugur,belladamaradi
karnataka,raichur,lingsugur,venkatapur
karnataka,raichur,lingsugur,maski
karnataka,raichur,lingsugur,naraga benchi
karnataka,raichur,lingsugur,antargangi (big)
karnataka,raichur,lingsugur,myadarnal
karnataka,raichur,lingsugur,antargangi (small)
karnataka,raichur,lingsugur,medikinhal
karnataka,raichur,lingsugur,bailgudda
karnataka,raichur,lingsugur,sompur
karnataka,raichur,lingsugur,hadagali
karnataka,raichur,lingsugur,desai-bhogapur
karnataka,raichur,lingsugur,yerdoddi
karnataka,raichur,lingsugur,baggalgudda
karnataka,raichur,lingsugur,veerapur(d)
karnataka,raichur,lingsugur,kamandaldinni
karnataka,raichur,lingsugur,talekhan
karnataka,raichur,lingsugur,hatti (ct)
karnataka,raichur,devadurga,devadurga
karnataka,raichur,devadurga,veergot
karnataka,raichur,devadurga,bunkaldoddi
karnataka,raichur,devadurga,chinchodi
karnataka,raichur,devadurga,lingadhalli
karnataka,raichur,devadurga,chapalki
karnataka,raichur,devadurga,mudgot
karnataka,raichur,devadurga,buddinni
karnataka,raichur,devadurga,bagur
karnataka,raichur,devadurga,herundi
karnataka,raichur,devadurga,navilgudda
karnataka,raichur,devadurga,jambaldinni
karnataka,raichur,devadurga,medinapur
karnataka,raichur,devadurga,hampergundi
karnataka,raichur,devadurga,jalhalli
karnataka,raichur,devadurga,yerkamandoddi
karnataka,raichur,devadurga,yergudda
karnataka,raichur,devadurga,bassapur
karnataka,raichur,devadurga,hosur siddapur
karnataka,raichur,devadurga,bommanhalli
karnataka,raichur,devadurga,horahatti
karnataka,raichur,devadurga,timmapur
karnataka,raichur,devadurga,parapur
karnataka,raichur,devadurga,karadigudda
karnataka,raichur,devadurga,amrapur
karnataka,raichur,devadurga,suladgud
karnataka,raichur,devadurga,mandalgud
karnataka,raichur,devadurga,gajaldinni
karnataka,raichur,devadurga,mukanhal
karnataka,raichur,devadurga,mundargi
karnataka,raichur,devadurga,ganajali
karnataka,raichur,devadurga,devatgal
karnataka,raichur,devadurga,katmalli
karnataka,raichur,devadurga,huligud
karnataka,raichur,devadurga,kakkaldoddi
karnataka,raichur,devadurga,kamaldinni
karnataka,raichur,devadurga,mudvaigaddi
karnataka,raichur,devadurga,mykaldoddi
karnataka,raichur,devadurga,bhogiramangund
karnataka,raichur,devadurga,somanmardi
karnataka,raichur,devadurga,naglapur
karnataka,raichur,devadurga,gandhal
karnataka,raichur,devadurga,ooti
karnataka,raichur,devadurga,wandli
karnataka,raichur,devadurga,palkanmardi
karnataka,raichur,devadurga,madarkal
karnataka,raichur,devadurga,devergud
karnataka,raichur,devadurga,mudalagund
karnataka,raichur,devadurga,sunnadkal
karnataka,raichur,devadurga,galag
karnataka,raichur,devadurga,chadkalgudda
karnataka,raichur,devadurga,anchesugur
karnataka,raichur,devadurga,gopalpur
karnataka,raichur,devadurga,wagadambli
karnataka,raichur,devadurga,huvinhadgi
karnataka,raichur,devadurga,joladhadgi
karnataka,raichur,devadurga,dondambli
karnataka,raichur,devadurga,benkal
karnataka,raichur,devadurga,konchapli
karnataka,raichur,devadurga,mydargol
karnataka,raichur,devadurga,karkihalli
karnataka,raichur,devadurga,paratpur
karnataka,raichur,devadurga,kopper
karnataka,raichur,devadurga,kurkihalli
karnataka,raichur,devadurga,yatgal
karnataka,raichur,devadurga,herur
karnataka,raichur,devadurga,salkyapur
karnataka,raichur,devadurga,gopendeverhalli
karnataka,raichur,devadurga,nagarhal
karnataka,raichur,devadurga,chickbudur
karnataka,raichur,devadurga,arshangi
karnataka,raichur,devadurga,ramanhal
karnataka,raichur,devadurga,hunur
karnataka,raichur,devadurga,hemnhal
karnataka,raichur,devadurga,nagargund
karnataka,raichur,devadurga,devadurga (rural)
karnataka,raichur,devadurga,anjal
karnataka,raichur,devadurga,nilvanji
karnataka,raichur,devadurga,karegud
karnataka,raichur,devadurga,venglapur
karnataka,raichur,devadurga,samudra
karnataka,raichur,devadurga,nimbaidoddi
karnataka,raichur,devadurga,guddad irabgera
karnataka,raichur,devadurga,kelgin irabgera
karnataka,raichur,devadurga,mansagal
karnataka,raichur,devadurga,kotigud
karnataka,raichur,devadurga,sasvigera
karnataka,raichur,devadurga,kardigudda
karnataka,raichur,devadurga,gundgurthi
karnataka,raichur,devadurga,sugarhal
karnataka,raichur,devadurga,jerbandi
karnataka,raichur,devadurga,kamdhal
karnataka,raichur,devadurga,yermasal
karnataka,raichur,devadurga,chickhonkuni
karnataka,raichur,devadurga,hirehonkuni
karnataka,raichur,devadurga,miyapur
karnataka,raichur,devadurga,masarkal
karnataka,raichur,devadurga,guntarhal
karnataka,raichur,devadurga,matpalli
karnataka,raichur,devadurga,itagi
karnataka,raichur,devadurga,gagal
karnataka,raichur,devadurga,gugal
karnataka,raichur,devadurga,chickraikumpi
karnataka,raichur,devadurga,hireraikumpi
karnataka,raichur,devadurga,apprahal
karnataka,raichur,devadurga,baswantpur
karnataka,raichur,devadurga,hemanal
karnataka,raichur,devadurga,bommanhal
karnataka,raichur,devadurga,kolur
karnataka,raichur,devadurga,shavantgera
karnataka,raichur,devadurga,masihal
karnataka,raichur,devadurga,hirebudur
karnataka,raichur,devadurga,budinhal
karnataka,raichur,devadurga,hanchinhal
karnataka,raichur,devadurga,hirekudalgi
karnataka,raichur,devadurga,chickkudalgi
karnataka,raichur,devadurga,honnatagi
karnataka,raichur,devadurga,khanapur
karnataka,raichur,devadurga,ingaladhal
karnataka,raichur,devadurga,haddinhal
karnataka,raichur,devadurga,sunkeshwarhal
karnataka,raichur,devadurga,kakkargal
karnataka,raichur,devadurga,aldharti
karnataka,raichur,devadurga,javgud
karnataka,raichur,devadurga,tippapur
karnataka,raichur,devadurga,andankhed
karnataka,raichur,devadurga,kadligud
karnataka,raichur,devadurga,durg
karnataka,raichur,devadurga,khardigud
karnataka,raichur,devadurga,ramdurg
karnataka,raichur,devadurga,maladkal
karnataka,raichur,devadurga,laxminarayanapura
karnataka,raichur,devadurga,gabbur
karnataka,raichur,devadurga,maseedpur
karnataka,raichur,devadurga,ganekal
karnataka,raichur,devadurga,neelgal
karnataka,raichur,devadurga,pandyan
karnataka,raichur,devadurga,kachapur
karnataka,raichur,devadurga,kothdoddi
karnataka,raichur,devadurga,pilikal
karnataka,raichur,devadurga,chikkaldoddi
karnataka,raichur,devadurga,yeldoddi
karnataka,raichur,devadurga,hemnur
karnataka,raichur,devadurga,teggihal
karnataka,raichur,devadurga,chintalkunta
karnataka,raichur,devadurga,shakapur
karnataka,raichur,devadurga,jinnapur
karnataka,raichur,devadurga,govindpalli
karnataka,raichur,devadurga,hungunbad
karnataka,raichur,devadurga,gajjibhavi
karnataka,raichur,devadurga,mustoor
karnataka,raichur,devadurga,shivangi
karnataka,raichur,devadurga,jaradbandi
karnataka,raichur,devadurga,honkatmalli
karnataka,raichur,devadurga,kardona
karnataka,raichur,devadurga,malkamdinni
karnataka,raichur,devadurga,mallinaikandoddi
karnataka,raichur,devadurga,piligund
karnataka,raichur,devadurga,hal-jadaldinni
karnataka,raichur,devadurga,arkera
karnataka,raichur,devadurga,benderganekal
karnataka,raichur,devadurga,mailapur
karnataka,raichur,devadurga,mallapur
karnataka,raichur,devadurga,bhumangund
karnataka,raichur,devadurga,adkalgud
karnataka,raichur,devadurga,anwar
karnataka,raichur,devadurga,akalkumpi
karnataka,raichur,devadurga,shavantgal
karnataka,raichur,devadurga,alkod
karnataka,raichur,devadurga,kyadigera
karnataka,raichur,devadurga,malledevergud
karnataka,raichur,devadurga,bandegud
karnataka,raichur,devadurga,jutmardi
karnataka,raichur,devadurga,nagoli
karnataka,raichur,devadurga,rampur
karnataka,raichur,devadurga,jagatkal
karnataka,raichur,devadurga,agrahar
karnataka,raichur,devadurga,rekalmardi
karnataka,raichur,devadurga,markamdinni
karnataka,raichur,devadurga,jagir-jadaldinni
karnataka,raichur,devadurga,yermarus
karnataka,raichur,devadurga,heggaddinni
karnataka,raichur,devadurga,sutardinni
karnataka,raichur,devadurga,nagaddinni
karnataka,raichur,devadurga,tippaldinni
karnataka,raichur,raichur,arshanagi
karnataka,raichur,raichur,gurjapur
karnataka,raichur,raichur,timmapur. g
karnataka,raichur,raichur,hanmapur
karnataka,raichur,raichur,hemberhal
karnataka,raichur,raichur,meerapur
karnataka,raichur,raichur,timmapur. h
karnataka,raichur,raichur,srinivaspur
karnataka,raichur,raichur,bevin benchi
karnataka,raichur,raichur,kadlur
karnataka,raichur,raichur,karekal
karnataka,raichur,raichur,rangapur
karnataka,raichur,raichur,yedlapur
karnataka,raichur,raichur,nagalapur
karnataka,raichur,raichur,hegsanhalli
karnataka,raichur,raichur,deosugur
karnataka,raichur,raichur,wadloor
karnataka,raichur,raichur,hanumandoddi
karnataka,raichur,raichur,ganjhalli
karnataka,raichur,raichur,ibrahimdoddi
karnataka,raichur,raichur,korvihal
karnataka,raichur,raichur,ramgaddi
karnataka,raichur,raichur,korthkunda
karnataka,raichur,raichur,mamadadoddi
karnataka,raichur,raichur,yergunta
karnataka,raichur,raichur,sagamkunta
karnataka,raichur,raichur,madmandoddi
karnataka,raichur,raichur,raldoddi
karnataka,raichur,raichur,waddepalli
karnataka,raichur,raichur,dongarampur
karnataka,raichur,raichur,mangigaddi
karnataka,raichur,raichur,korvakhurd
karnataka,raichur,raichur,agrahar
karnataka,raichur,raichur,korvakala
karnataka,raichur,raichur,budidipad
karnataka,raichur,raichur,kurtipli
karnataka,raichur,raichur,athkur
karnataka,raichur,raichur,gajral
karnataka,raichur,raichur,yapaldinni
karnataka,raichur,raichur,appandoddi
karnataka,raichur,raichur,kothdoddi
karnataka,raichur,raichur,palwaldoddi
karnataka,raichur,raichur,nagandoddi
karnataka,raichur,raichur,ganmur
karnataka,raichur,raichur,shakwadi
karnataka,raichur,raichur,polkamdoddi
karnataka,raichur,raichur,katlatkur
karnataka,raichur,raichur,kadgamdoddi
karnataka,raichur,raichur,chandrabanda
karnataka,raichur,raichur,arsigera
karnataka,raichur,raichur,wadlamdoddi
karnataka,raichur,raichur,mandalgera
karnataka,raichur,raichur,singnodi
karnataka,raichur,raichur,yegnur
karnataka,raichur,raichur,sanknur
karnataka,raichur,raichur,potgal
karnataka,raichur,raichur,yermarus
karnataka,raichur,raichur,eklaspur
karnataka,raichur,raichur,askihal
karnataka,raichur,raichur,rampur
karnataka,raichur,raichur,hosur
karnataka,raichur,raichur,raichur (rural)
karnataka,raichur,raichur,tamalghat (d)
karnataka,raichur,raichur,agapur (d)
karnataka,raichur,raichur,kurabdoddi
karnataka,raichur,raichur,wadwati
karnataka,raichur,raichur,baidoddi
karnataka,raichur,raichur,ghousenagar
karnataka,raichur,raichur,bolmandoddi
karnataka,raichur,raichur,sidrampur
karnataka,raichur,raichur,maliabad
karnataka,raichur,raichur,mittimalkapur
karnataka,raichur,raichur,bijangera
karnataka,raichur,raichur,devanpalli
karnataka,raichur,raichur,harkandoddi (d)
karnataka,raichur,raichur,rajalbanda
karnataka,raichur,raichur,ayazpur
karnataka,raichur,raichur,bapur
karnataka,raichur,raichur,undral doddi
karnataka,raichur,raichur,mallapur
karnataka,raichur,raichur,jegarkal
karnataka,raichur,raichur,chicksugur
karnataka,raichur,raichur,kuknoor
karnataka,raichur,raichur,manslapur
karnataka,raichur,raichur,merched
karnataka,raichur,raichur,hospet
karnataka,raichur,raichur,arlappanahuda
karnataka,raichur,raichur,raghunathanhalli
karnataka,raichur,raichur,sultanpur
karnataka,raichur,raichur,murhanpur
karnataka,raichur,raichur,halvenktapur
karnataka,raichur,raichur,kalmala
karnataka,raichur,raichur,j. venktapur
karnataka,raichur,raichur,fathepur
karnataka,raichur,raichur,gonhal
karnataka,raichur,raichur,hunsihalhuda
karnataka,raichur,raichur,mamdapur
karnataka,raichur,raichur,nelhal
karnataka,raichur,raichur,pesaldinni
karnataka,raichur,raichur,merchathal
karnataka,raichur,raichur,asapur
karnataka,raichur,raichur,arlibenchi
karnataka,raichur,raichur,jalibenchi
karnataka,raichur,raichur,dinni
karnataka,raichur,raichur,garaldinni
karnataka,raichur,raichur,khanapur
karnataka,raichur,raichur,udamgal
karnataka,raichur,raichur,kamlapur
karnataka,raichur,raichur,anwar
karnataka,raichur,raichur,gonwar
karnataka,raichur,raichur,tuntapur
karnataka,raichur,raichur,murkidoddi
karnataka,raichur,raichur,bassapur (d)
karnataka,raichur,raichur,masdoddi
karnataka,raichur,raichur,julamgera
karnataka,raichur,raichur,lingankhan doddi
karnataka,raichur,raichur,jambaldinni
karnataka,raichur,raichur,yergera
karnataka,raichur,raichur,manjerla
karnataka,raichur,raichur,gadhar
karnataka,raichur,raichur,naglapur
karnataka,raichur,raichur,purtipali
karnataka,raichur,raichur,alkur
karnataka,raichur,raichur,godihal
karnataka,raichur,raichur,upral
karnataka,raichur,raichur,gunjhalli
karnataka,raichur,raichur,midgaldinni
karnataka,raichur,raichur,puchaldinni
karnataka,raichur,raichur,kannedoddi
karnataka,raichur,raichur,maldoddi
karnataka,raichur,raichur,bapur (d)
karnataka,raichur,raichur,matmari
karnataka,raichur,raichur,moodaldinni
karnataka,raichur,raichur,heerapur
karnataka,raichur,raichur,gatbichal
karnataka,raichur,raichur,kataknur
karnataka,raichur,raichur,kotigud (d)
karnataka,raichur,raichur,bichal
karnataka,raichur,raichur,turkandona
karnataka,raichur,raichur,dugnoor
karnataka,raichur,raichur,karebudur
karnataka,raichur,raichur,hanchinhal
karnataka,raichur,raichur,gandhal
karnataka,raichur,raichur,gillesugur
karnataka,raichur,raichur,tungabhadra
karnataka,raichur,raichur,bullapur
karnataka,raichur,raichur,chickmanchal
karnataka,raichur,raichur,gunderveli
karnataka,raichur,raichur,buddinni
karnataka,raichur,raichur,naddigaddimalkapur
karnataka,raichur,raichur,gangwar
karnataka,raichur,raichur,idapnur
karnataka,raichur,raichur,mirzapur
karnataka,raichur,raichur,talmari
karnataka,raichur,raichur,shaktinagar (ct)
karnataka,raichur,manvi,manvi
karnataka,raichur,manvi,yatgal
karnataka,raichur,manvi,kachapur
karnataka,raichur,manvi,eklasapur
karnataka,raichur,manvi,watgal
karnataka,raichur,manvi,nelkola
karnataka,raichur,manvi,ameengad
karnataka,raichur,manvi,kotekal
karnataka,raichur,manvi,pamankallur
karnataka,raichur,manvi,anandgal
karnataka,raichur,manvi,togalgal
karnataka,raichur,manvi,harvapur
karnataka,raichur,manvi,tupdoor
karnataka,raichur,manvi,benchamardi
karnataka,raichur,manvi,hilalpur
karnataka,raichur,manvi,gudihal
karnataka,raichur,manvi,chilkaragi
karnataka,raichur,manvi,irkal
karnataka,raichur,manvi,jutlahal
karnataka,raichur,manvi,basapur
karnataka,raichur,manvi,parasapur
karnataka,raichur,manvi,nandihal
karnataka,raichur,manvi,joladarasi
karnataka,raichur,manvi,jangamarhalli
karnataka,raichur,manvi,yeddal dinni
karnataka,raichur,manvi,m.ramaldinni
karnataka,raichur,manvi,halapur
karnataka,raichur,manvi,nagaldinni
karnataka,raichur,manvi,hire kadboor
karnataka,raichur,manvi,jinnapur
karnataka,raichur,manvi,s.ramal dinni
karnataka,raichur,manvi,kabberhal
karnataka,raichur,manvi,hanchanhal
karnataka,raichur,manvi,tuggal dinni
karnataka,raichur,manvi,chikkaudbal
karnataka,raichur,manvi,toran dinni
karnataka,raichur,manvi,goge hebbal
karnataka,raichur,manvi,chikkadinni
karnataka,raichur,manvi,malkapur
karnataka,raichur,manvi,markamdinni
karnataka,raichur,manvi,sunknoor
karnataka,raichur,manvi,hiredinni
karnataka,raichur,manvi,malladgudda
karnataka,raichur,manvi,donamaradi
karnataka,raichur,manvi,chincharaki
karnataka,raichur,manvi,huda
karnataka,raichur,manvi,yapala parti
karnataka,raichur,manvi,bomsandoddi
karnataka,raichur,manvi,kasan doddi
karnataka,raichur,manvi,donmardi
karnataka,raichur,manvi,heera
karnataka,raichur,manvi,buddinni
karnataka,raichur,manvi,toppal doddi
karnataka,raichur,manvi,timmapur
karnataka,raichur,manvi,hussainpur
karnataka,raichur,manvi,saidapur
karnataka,raichur,manvi,u. gud-dinni
karnataka,raichur,manvi,kowtal
karnataka,raichur,manvi,hire hanagi
karnataka,raichur,manvi,chikka hanagi
karnataka,raichur,manvi,potapur
karnataka,raichur,manvi,goldinni
karnataka,raichur,manvi,chikkabadardinni
karnataka,raichur,manvi,dewatgal
karnataka,raichur,manvi,bullapur
karnataka,raichur,manvi,kalamgere
karnataka,raichur,manvi,kurkunda
karnataka,raichur,manvi,wadwatti
karnataka,raichur,manvi,patakam doddi
karnataka,raichur,manvi,malat
karnataka,raichur,manvi,narabanda
karnataka,raichur,manvi,hunched
karnataka,raichur,manvi,murkigudda
karnataka,raichur,manvi,marata
karnataka,raichur,manvi,nawalkal
karnataka,raichur,manvi,hosur.n
karnataka,raichur,manvi,nugdoni
karnataka,raichur,manvi,ballatgi
karnataka,raichur,manvi,hire-badardinni
karnataka,raichur,manvi,bagalwad
karnataka,raichur,manvi,nakkunda
karnataka,raichur,manvi,gavigat
karnataka,raichur,manvi,aldhal
karnataka,raichur,manvi,sirwar
karnataka,raichur,manvi,jakkal dinni
karnataka,raichur,manvi,atnur
karnataka,raichur,manvi,shakapur
karnataka,raichur,manvi,singaddinni
karnataka,raichur,manvi,ganadinni
karnataka,raichur,manvi,jalapur
karnataka,raichur,manvi,kadadinni
karnataka,raichur,manvi,jambaldinni
karnataka,raichur,manvi,chagbhavi
karnataka,raichur,manvi,gud-dinni.k
karnataka,raichur,manvi,sangapur
karnataka,raichur,manvi,sannahosur
karnataka,raichur,manvi,lakkam dinni
karnataka,raichur,manvi,halli
karnataka,raichur,manvi,madagiri
karnataka,raichur,manvi,machnur
karnataka,raichur,manvi,kallur
karnataka,raichur,manvi,hokrani
karnataka,raichur,manvi,bommanahal
karnataka,raichur,manvi,bevinur
karnataka,raichur,manvi,tupdur. k
karnataka,raichur,manvi,harvi
karnataka,raichur,manvi,kardigud
karnataka,raichur,manvi,mallige madugu
karnataka,raichur,manvi,naslapur
karnataka,raichur,manvi,chimlapur
karnataka,raichur,manvi,govinadoddi
karnataka,raichur,manvi,neermanvi
karnataka,raichur,manvi,kapgal
karnataka,raichur,manvi,bettadur
karnataka,raichur,manvi,bailmarchad
karnataka,raichur,manvi,kurdi
karnataka,raichur,manvi,aroli
karnataka,raichur,manvi,advi khanapur
karnataka,raichur,manvi,walkam dinni
karnataka,raichur,manvi,kambalanetti
karnataka,raichur,manvi,gorkal
karnataka,raichur,manvi,sunkeswara
karnataka,raichur,manvi,sadapur
karnataka,raichur,manvi,murharpur
karnataka,raichur,manvi,seekal
karnataka,raichur,manvi,bapur
karnataka,raichur,manvi,korvi
karnataka,raichur,manvi,pannuru
karnataka,raichur,manvi,arnalli
karnataka,raichur,manvi,rajalbanda
karnataka,raichur,manvi,tammapur
karnataka,raichur,manvi,jukur
karnataka,raichur,manvi,rajoli
karnataka,raichur,manvi,manvi [r]
karnataka,raichur,manvi,rabbankal
karnataka,raichur,manvi,daddal
karnataka,raichur,manvi,katarki
karnataka,raichur,manvi,madlapur
karnataka,raichur,manvi,burhanpur
karnataka,raichur,manvi,rangdhal
karnataka,raichur,manvi,mustoor
karnataka,raichur,manvi,kumdhal
karnataka,raichur,manvi,yarmal doddi
karnataka,raichur,manvi,rajaldinni
karnataka,raichur,manvi,jutlapur
karnataka,raichur,manvi,hosur umli
karnataka,raichur,manvi,chikkotankal
karnataka,raichur,manvi,nalgamdinni
karnataka,raichur,manvi,pannur jagir
karnataka,raichur,manvi,chikalparvi
karnataka,raichur,manvi,yedival
karnataka,raichur,manvi,badlapur
karnataka,raichur,manvi,belwat
karnataka,raichur,manvi,utaknur
karnataka,raichur,manvi,dhotarbandi
karnataka,raichur,manvi,udbal
karnataka,raichur,manvi,tadkal
karnataka,raichur,manvi,byagwat
karnataka,raichur,manvi,jeenur
karnataka,raichur,manvi,potanhal
karnataka,raichur,manvi,karegudda
karnataka,raichur,manvi,janekal
karnataka,raichur,manvi,amarawati
karnataka,raichur,manvi,bhogawati
karnataka,raichur,manvi,hire kotankal
